Review,Positive,Negative,Neutral,Compound,Sentiment
Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad	Before we start we would like to talk about an issue we had with the Envy x360 13 13ay1000 Its fan seemed to be suffocating because of the thin rubber feet hence short clearance from the surface you place the laptop on Given the similarity in the design we expect the same so were going to check the temperature of this notebook both with and without a cooling pad,0.067,0.029,0.904,0.9911,Positive
You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System	You can check the prices and configurations in our Specs System,0.0,0.0,1.0,0.0,Neutral
function galFixSrc_29663,0.0,0.0,1.0,0.0,Neutral
jQuerygal_29663 gtthumbeachfunction,0.0,0.0,1.0,0.0,Neutral
var dtsrc  jQuerythisattrdatasrc,0.0,0.0,1.0,0.0,Neutral
ifdtsrc  dtsrcjQuerythisattrsrc jQuerythisattrsrcdtsrc,0.0,0.0,1.0,0.0,Neutral
,0.0,0.0,0.0,0.0,Neutral
	function galFixSrc_29663,0.0,0.0,1.0,0.0,Neutral
jQuerygal_29663 gtthumbeachfunction,0.0,0.0,1.0,0.0,Neutral
var dtsrc  jQuerythisattrdatasrc,0.0,0.0,1.0,0.0,Neutral
ifdtsrc  dtsrcjQuerythisattrsrc jQuerythisattrsrcdtsrc,0.0,0.0,1.0,0.0,Neutral
,0.0,0.0,0.0,0.0,Neutral
	function galFixSrc_29663,0.0,0.0,1.0,0.0,Neutral
jQuerygal_29663 gtthumbeachfunction,0.0,0.0,1.0,0.0,Neutral
var dtsrc  jQuerythisattrdatasrc,0.0,0.0,1.0,0.0,Neutral
ifdtsrc  dtsrcjQuerythisattrsrc jQuerythisattrsrcdtsrc,0.0,0.0,1.0,0.0,Neutral
,0.0,0.0,0.0,0.0,Neutral
	function galFixSrc_29663,0.0,0.0,1.0,0.0,Neutral
jQuerygal_29663 gtthumbeachfunction,0.0,0.0,1.0,0.0,Neutral
var dtsrc  jQuerythisattrdatasrc,0.0,0.0,1.0,0.0,Neutral
ifdtsrc  dtsrcjQuerythisattrsrc jQuerythisattrsrcdtsrc,0.0,0.0,1.0,0.0,Neutral
,0.0,0.0,0.0,0.0,Neutral
	function galFixSrc_29663,0.0,0.0,1.0,0.0,Neutral
jQuerygal_29663 gtthumbeachfunction,0.0,0.0,1.0,0.0,Neutral
var dtsrc  jQuerythisattrdatasrc,0.0,0.0,1.0,0.0,Neutral
ifdtsrc  dtsrcjQuerythisattrsrc jQuerythisattrsrcdtsrc,0.0,0.0,1.0,0.0,Neutral
,0.0,0.0,0.0,0.0,Neutral
	function galFixSrc_29663,0.0,0.0,1.0,0.0,Neutral
jQuerygal_29663 gtthumbeachfunction,0.0,0.0,1.0,0.0,Neutral
var dtsrc  jQuerythisattrdatasrc,0.0,0.0,1.0,0.0,Neutral
ifdtsrc  dtsrcjQuerythisattrsrc jQuerythisattrsrcdtsrc,0.0,0.0,1.0,0.0,Neutral
,0.0,0.0,0.0,0.0,Neutral
	function galFixSrc_29663,0.0,0.0,1.0,0.0,Neutral
jQuerygal_29663 gtthumbeachfunction,0.0,0.0,1.0,0.0,Neutral
var dtsrc  jQuerythisattrdatasrc,0.0,0.0,1.0,0.0,Neutral
ifdtsrc  dtsrcjQuerythisattrsrc jQuerythisattrsrcdtsrc,0.0,0.0,1.0,0.0,Neutral
