Review,Positive,Negative,Neutral,Compound,Sentiment
Every few years I find a makeup product that works perfectly and is affordable  Then the inevitably discontinue it  I just found this after looking for a few years for a new concealer with more coverage  I am 32 fair with freckles in summer dark circles all year long and newly developing fine lines around my eyes  I used to use covergirl concealer with a blue wand top  That still is the only other concealer that doesnt settle and make my lines look worse but the coverage isnt strong enough now with darker circles  This product is just as creamy and blendable but gives more coverage  I have been using it for two weeks and I love it  I wear contacts and this doesnt bother them or make my eyes watery  Light 10 is a perfect match for me  I think I am in the middle between a cool and warm complexion and this color blends easily with my fingers and disappears but makes my circles disappear as well  My lines look about the same or slightly less than without concealer  They certainly are not accentuated by this as they were with the dozens of others I have tried and threw away  I would pay double or triple for this but am so happy it is affordable  The price here seems to be comparable to other places  I am buying extras now in case it ever gets discontinued  By the way on the rare occasion I get a blemish this covers that well too  I am so pleased with this and recommend it to anyone with thin skin fines lines and dry skin who normally experiences the caking or settling of concealer around the eyes,0.16,0.049,0.791,0.9881,Positive
this is literally the only concealer that matches my skin color perfectly ,0.276,0.0,0.724,0.6369,Positive
Whenever I use this concealer my skin gets redder than it already was and starts to burn I have a lot of other stuff from this brand and have never had a problem though,0.072,0.0,0.928,0.3089,Positive
its nice and does the job but i takes me like three layers and smells like sunscreen But for the price its rlly not bad i just needed foundation desperately since i ran out sorry for the grainy photo idk what happened to my phone,0.227,0.12,0.653,0.7734,Positive
This works great The coverage is good and its not dryor shiney Love it,0.328,0.158,0.515,0.5621,Positive
Goes on very blotchy Its hard to blend It doesnt cover my black circles around my eyes either Im just glad I didnt pay much for it,0.148,0.057,0.794,0.3884,Positive
I love this way more than I expected to A must have to your makeup arsenal,0.259,0.0,0.741,0.6369,Positive
Nice product no issues Sits well with cream foundations Sits nicely with primer,0.411,0.116,0.474,0.6808,Positive
Mine came dried up with barely any in the container Pretty disappointed as thought found a convenient way to buy this product through prime I think maybe thats why it contributed to turning out looking cakey and setting into the fine lines underneath my eyes,0.104,0.064,0.832,0.2263,Positive
This has always been my go to concealer and Im so disappointed I havent bought it off Amazon before My local stores sell it for over 6 for one so getting it for a little over 3 is a steal,0.042,0.171,0.788,-0.7374,Negative
I ordered 40 caramel because the shades 45 and 30 both oxidize to a deeper red undertone My skin is more on the golden side If you are looking for a golden undertone concealer try fawn from the la girl pro concealer All of these seem to oxidize and turn red However I have no complains for the formula,0.0,0.083,0.917,-0.5859,Negative
So I originally purchased this for an under eye concealer to replace the one I had just bought that ended up being the wrong color  This one was definitely better  You can use this as your primary concealer or your under eye  I am not highly impressed but I am also not disappointed  It works for its intended use so I am happy  I wish they gave more product in the tube  I apply it with the included applicator wand and then blend it out with a brush or beauty sponge  It does tend to make the skin feel a little oily  Removal is super easy as well  Overall it is a good product  I actually purchased this in another shade right after using it once so I could use it as my primary concealer and my under eye  One con the company needs to offer this is a bigger variety of shades,0.221,0.023,0.756,0.9887,Positive
Time consuming to assemble but worthwhile,0.383,0.0,0.617,0.4767,Positive
The product looks good in the morning but by lunchtime it is dull and clumping under the eye A couple times people asked if my eye was swollen too I would try a different color to see if it just was the light one I have but only because it doesnt cost much Short term okay Not an all day product,0.07,0.057,0.873,-0.0644,Negative
Ive worn this concealer for a while and the one from Amazon seemed older and a little dried up which caused it not to spread as well and to feel clumpy,0.119,0.069,0.812,0.1531,Positive
Sadly this didnt conceal anything,0.0,0.412,0.588,-0.4215,Negative
Drawing,0.0,0.0,1.0,0.0,Neutral
This is good for eye makeup but I concealed my under eye chin nose and forehead for highlighting and its pretty good and long lasting concealer,0.315,0.0,0.685,0.8779,Positive
love how easy it is to glide and apply the product its almost like lotion my only problem is that its not high coverage and blends away too quickly you would need to layer it to get a higher coverage,0.198,0.057,0.745,0.7655,Positive
Easy to apply and blend into skin tone Covered dark circles under my eyes so well Very satisfied,0.375,0.0,0.625,0.8401,Positive
This had been my go to everyday concealer for years It does not crease covers well and looks great,0.179,0.079,0.742,0.5083,Positive
I have purchased this product numerous times in the past and its my go to concealer The only issue I have is that It leaks on the side where you put the cap on sometimes But what do you expect the product works well for everyday use at a good price,0.124,0.0,0.876,0.7579,Positive
Amazing for the price I have purchased expensive ones and did not like them as well as I do this one,0.246,0.088,0.666,0.5845,Positive
Best concealer so smooth and doesnt crease Blends easy and has variety of shades,0.226,0.129,0.645,0.4203,Positive
Good,1.0,0.0,0.0,0.4404,Positive
Love that its always the same quality and colour,0.344,0.0,0.656,0.6369,Positive
It gets the job done Not the best or the worst I typically use this for under eye and for contouring my nose and face It could probably have more staying power I use setting spray religiously and this still seems to not give the best conceal Less water more product please,0.043,0.182,0.774,-0.8503,Negative
I wear for lupus butterfly rash I was skeptical at first due to cost but it works to help with that red warm area thats called butterfly  bridge of nose and along the nostrils out to Cheka looks like a butterfly  its been hard finding a product to cover it Mary Kay until they discontinuedOverall covers the area well with drying time descent too Enough time to spread it without drying too fast I went down a shade of my skin tone Not recommended as a base for entire face  But great for spots needing  cover up before foundation applied,0.161,0.064,0.775,0.9255,Positive
